user;user_profile;date_review;title;rating;type_visit;num_contributions;review
Seb-around;Seb-around;7 décembre 2017;Très belle surprise;5.0;business;744;"Un cadre chargé d’histoire, un service irréprochable (professionnel et avenant), des conseils parfaits en sommellerie, une assiette à la hauteur (juste un bémol sur la pomme de ris de veau un peu trop épaisse pour révéler sa tendreté et sa délicatesse). 
Bref un excellent dîner. "
Mely_d27;Mely_d27;28 novembre 2017;Coup de coeur;5.0;couples;5;"Un grand coup de coeur pour un déjeuner en amoureux tout simplement parfait, le lieu est charmant, l'ambiance intimiste avec ses petits salons, on s'y sent bien.
Une mention spéciale pour la qualité du service, professionnels et sympathiques.
De l'entrée au dessert les plats sont délicieux, si bien maîtrisés et présentés.
Bravo au chef et à son équipe!"
lnj28;lnj28;27 novembre 2017;Grand plaisir gustative;5.0;business;13;"Le menu affaire à 70€ offre un très bon rapport qualité prix.
Le service est impeccable, aux petits soins, tout en étant chaleureux.

Le plat, du chevreuil à la butternet et aux châtaignes était juste parfait, très équilibré , la viande goûteuse et fondante. Le Paris Brest revisité est excellent.

Un très bon moment."
Thierry L;705thierryl;17 novembre 2017;Institution revisitee. MV.;5.0;couples;22;"Toujours aussi merveilleux.
Bravo chef Vianney. 
Plusieurs visites et toujours des surprises dans notre assiette.. 
Des plats anciens révisites avec soin et modernité, inventif délicieux et justement présentes. 
Bel accueil   beau service en toute décontraction du grand art. "
Mireillelefuret;Mireillelefuret;7 novembre 2017;Excellent;5.0;couples;87;"Accueil et service très agréable, chaleureux et non guindé. L’attention ne rend pas mal à l’aise , elle est bienveillante et subtile. Nous avons pris le menu classique ( une entrée / un plat / fromage / dessert) 
Rien de plus à ajouter si ce n’est que tout était parfait: les cuissons, les présentations, les saveurs...Si les quantités sont au rendez vous et qu’on peine à finir , c’est la gourmandise qui prend le dessus. Pour la quantité et la qualité des mets , le prix du menu est très abordable. Le tout accompagné d’un chablis et la boucle est bouclée.
Parfait en tout point."
Humbert labeaum... K;humbertlabeaumazk;6 novembre 2017;Magnifique;5.0;friends;25;"Que ce soit l’accueil, le service et bien évidemment le repas tout était parfait !!!
Quelle explosion de saveur tout au long de ce repas sans compter la beauté des assiettes ...
Le tout servi et présenté par les serveurs extras et souriant.
La venue du chef pour courronner le tout !!
Super première... on y retournera avec plaisir"
LouiseAline;LouiseAline;2 novembre 2017;Soirée extraordinaire;5.0;couples;17;"Nous étions à Lyon pour un long weekend pour célébrer l’anniversaire de mon mari.
Ce souper fut en tout point parfait.
De l’accueil,  jusqu'au départ, tout est digne d'un restaurant étoilé.
Mention spéciale au sommelier qui a su respecter nos goûts et nous suggérer les bons choix."
CHRISPELO;CHRISPELO;1 novembre 2017;La Mère Brazier, façon Viannay … le nec + ultra !!!;5.0;couples;540;"L’assemblage d’un lieu historique, et d’un Chef MOF 2004 avec un sommelier MOF 2015 …
Le Chef Viannay, est pour moi le meilleur de sa génération maîtrisant les plats d’une manière exceptionnelle avec une discrétion sans pareille !
Une cuisine apparente, bien ouverte, un service impeccable qui va au-devant de nos envies, 
Ici, le maître-mot est la tradition avec un grand T !
Pain de brochet au homard…
Poulette de Bresse demi-deuil en deux services… avec découpe au guéridon
L’Omelette norvégienne flambée au rhum
Le Soufflé au Grand Marnier
Choux pralinés façon Paris-Brest
Un peu d’exotisme avec la galette de blé noir à l’andouille et à l’huître, le tartare de gambas en gelée de carapace au caviar … le foie gras au sarrasin !
Un formidable livre de cave…
Cette Mère Brazier vaut bien un A/R à Lyon les amis !"
alvan33;alvan33;31 octobre 2017;Gastronomie !;5.0;couples;454;Il est de ces restaurants où le chef est réellement en cuisine . C’est le cas de «  La mère Brazier «  . Nous avons pris le menu dégustation qui porte si bien son nom . Une explosion de goûts et de saveurs inoubliables . Un service parfait , professionnel et convivial , au niveau du plaisir que l’on attend d’un double étoilé . Une soirée exceptionnelle couronnée par une petite visite du chef Mathieu Viannay à chaque table . Un régal pour les yeux et les papilles. 
Christophe T;Chris2pheT;29 octobre 2017;Pur bonheur;5.0;family;111;"Deux anniversaires à fêter ont été l’alibi avancé pour goûter la cuisine de Monsieur Matthieu Viannay chez la Mère Eugénie Brazier à Lyon. 
Contacts et réservation très pro et aimables. De plus nous avons eu l’opportunité de réserver un petit salon à l’étage pour 5 personnes. C’est royal, nous sommes à l’écart de la salle, isolés au premier étage mais le service est toujours très présent et attentif. Tous les mets commandés sont véritablement divins et nous apprécions tous ce dîner entre amis et famille. Le personnel reste aux petits soins avec nous tout au long du repas et il ajoute encore à l’excellence de ce repas. 
Bien sûr cette qualité de prestation a un prix. Nous avons dû acquitter environ 200 euros par personnes mais sans restriction (3 bouteilles de vins, 2 digestifs etc..). Pas de regret au contraire, nous reviendrons. (Noter la présence d’un voiturier pour s’occuper de votre véhicule en cas de manque de place de stationnement dans la rue – Parking Opéra également disponible à 100 mètres)."
olfu69;olfu69;26 octobre 2017;l'excellence Lyonnaise;5.0;none;44;un déjeuner a deux à la hauteur de la réputation gastronomique de lyon! les meilleurs riz de veau de ma vie et le soufflé au grand marinier est juste divin! le tout dans un cadre cosy et élégant ! un excellent moment et l'accueil d'un équipe souriante, jeune et professionnel n'y est pas pour rien! Mes compliments a la cuisine! je reviendrais!!!
cisko2017;cisko2017;24 octobre 2017;EXCELLENT;5.0;family;2;Une équipe jeune, sympathique et très professionnelle. Excellent repas, un accord mets et vins à la perfection plus une délicate attention pour notre petite Chloé. Un grand moment !
Lionel B;lionelb884;21 octobre 2017;Merveille;5.0;family;10;"La meilleure grande table de Lyon et de ses environs.  Un accueil bienveillant et ultra professionnel. Une carte qui rend hommage à une des célèbres Mères lyonnaise avec une très grande finesse.
Un moment de partage suspendu dans le temps. Merci Monsieur Viannay."
hermes68100;hermes68100;19 octobre 2017;Plaisir;5.0;couples;85;Menu degustation, quelle belle promenade  avec des produits de qualité,  une cuosine respectueuse fine. Un service attentionné.  Une très belle et bonne soirée 
orosset;orosset;16 octobre 2017;Un grand moment de bonheur;5.0;couples;3;"Repas excellent et nous recommandons le menu dégustation allié à une dégustation de vins qui nous révèle de belles surprises
Un service de haute volée mais pas guindé très sympathique"
berangereboiral;berangereboiral;7 octobre 2017;Simplement raffiné;5.0;couples;13;Tout à fait lyonnais, simple et raffiné. Nous avons pu profiter d'un repas de grande qualité, des serveurs tous souriants, d'un service voiturier qui dans ce type de rue est appréciable.
Stblanch;Stblanch;6 octobre 2017;Un incontournable de la gastronomie Lyonnaise;5.0;couples;207;"Mes papilles s'en souviennent encore. Un dîner comme on les aime quand on veut se régaler avec tous les plats. Pas de fausse note, chaque plat a été savouré avec délicatesse et plaisir car ils ont été à la hauteur de nos attentes dans un établissement aussi renommé. La pression doit être grande en cuisine car il faut assurer, chaque jour, pour chaque convive mais on sent bien que l'expérience et le savoir faire sont là chapeautés par toute l'ingéniosité du Chef Mathieu Viannay. 
Il y a des tables comme ça où on monte la barre très haut dans notre mémoire gustative et c'est ensuite difficile de trouver une équivalence.
Un grand merci au sommelier qui a su parfaitement composer un accord mets / vins pour ce délicieux dîner.
Personnel très attentif et très courtois, bref on s'y sent bien chez la Mère Brazier qui doit être fière, de la haut, de voir que la relève est bel et bien là.
Merci à toute l'équipe de ce bel établissement"
Louis d;225louisd;29 septembre 2017;Le dîner parfait;5.0;business;6;"Cuisine d'une grande finesse, à la fois classique pour respecter l'histoire du lieu et très créative mais sans aucune prétention. Un équilibre parfait et si rare. 
Accueil et service chaleureux. 
Sommelier remarquable. "
edhary44;edhary44;25 septembre 2017;Parfait;5.0;business;21;Nous avons dîné dans cet excellent restaurant hier soir. Sa réputation est tout à fait méritée.  Les plats sont délicieux et originaux,  le service attentionné et fluide. Tout est fait pour qu'on passe un grand moment.  Bravo. L'addition est corsée.  A réserver pour des grands événements. ...
Nanou;Nanou2583;20 septembre 2017;A la hauteur de sa réputation !;5.0;couples;37;"Des plats savoureux et une cuisine moderne. Un accord mets et vins proposé qui est juste parfait.
Des personnes en salle au top : Ils ont su trouver l'équilibre idéal entre le service à la française classe et la simplicité/proximité avec les gens. Très loin de l'atmosphère guindée de certains étoilés.
Le chef vient saluer en salle avec une réelle sympathie et simplicité.
Bref, au top ! Nous reviendrons sans hésiter !! Mais malheureusement il faudra attendre une autre occasion à fêter car les prix sont forcément à la hauteur de la qualité des mets servis. "
egregorien69;egregorien69;14 septembre 2017;Le temple de la rue Royale;5.0;friends;173;"A Lyon ,lorsqu'on parle de la mère Brazier, c'est comme si on vouait un culte à la madone des casseroles tant l'image d'excellence est forte.
Matthieu Viannay, le génial chef qui avait commencé dans le 6eme une carrière prometteuse a eu le culot de débarquer dans cette rue sombre et triste du bas des pentes de la Croix Rousse.
ROYAL ! que dire de plus, il est entré dans ce lieu et il a été couronné d'emblée de succès ""2 étoiles"".
Il a revisité les recettes, imaginé d'autres plats, rénover la vieille maison tout en conservant son âme.
Dommage qu'il soit moins présent et que les opérations marketing et people phagocytent son agenda.
Néanmoins, il a au bout ses doigts, le génie et le talent pour les 3 macarons, ça serait bien !"
Jah73;Jah73;10 septembre 2017;Endroit à recommander;4.0;couples;27;"Nous avons pris le menu classique, qui est vraiment d'un niveau 2 étoiles, et dans lequel nous avons particulièrement apprécié le pain de brochet et le chou praliné.
Après un début de service étrange et ""difficile"" pendant le premier quart, le reste du service était très bon, aimable, attentif et professionnel. Mention particulière pour le sommelier,  sa gentillesse, son professionnalisme et ses conseils avisés."
Abel5478;Abel5478;10 septembre 2017;Tradition respectée;4.0;couples;58;"Une adresse lyonnaise qui mérite ces deux étoiles avec une cuisine française traditionnelle qui a su se moderniser sans perdre ses valeurs pas comme un certain 3 étoiles lyonnais ...
Service impeccable, très professionnel hormis le maître d'hôtel qui mériterait d'être un peu moins prétentieux.
Prix des champagnes très raisonnable.
Un petit détail sur le choix des fleurs : un peu trop triste."
laulugi;laulugi;2 septembre 2017;La perfection;5.0;family;44;Ici tout est juste et parfait. La décoration est magnifique, l ambiance feutrée, le service impeccable présent mais pas trop et les assiettes ....magnifiques et copieuses ..une explosion de saveurs! Le chef passe saluer tous les clients en fin de repas . On repart avec juste l envie de revenir... une adresse incontournable
thieumv;thieumv;17 août 2017;Une maitrise totale;5.0;friends;19;"Pour moi, le must de la bistrogastronomie ! 
Attention, je ne mets aucune connotation péjorative à cette expression.

À ne pas confondre avec la bistronomie à la mode.

Ce restaurant à une âme que seule l'expérience peut décrire.
"
