user,user_profile,date_review,title,rating,type_visit,num_contributions,review
georges kaplan,217edmond,1 septembre 2018,merveilleusement fabuleux,5.0,business,690,un chapelet de plats délicieux il faut avoir le palais affute l odorat aux aguets du bon du tres tres bon et c est encore a lyon formidable
CaroDamF,CaroDamF,23 août 2018,Grosse déception...,3.0,couples,37,"Etant friands de bons restaurants et de restaurants étoilés en tous genres (Trois Gros, Georges Blanc, La Cour des Loges, les Trois Dômes,...), et ayant vu les nombreux avis positifs, c'est avec hâte que nous souhaitions tester cette étoile montante de Lyon pour l'anniversaire de mon mari. Avant notre venue, le restaurant me prévient qu'une attention sera faite à cette occasion, comme cela est souvent le cas dans ce type de restaurants.
Arrivés sur place, nous nous installons dans la salle de restaurant, somme toute jolie mais sans cadre particulier (salle ordinaire, pas comme la Cour des Loges ou la Villa Florentine par exemple) comme peuvent avoir les restaurants cités précédemment. Et là, pour la première fois dans ce genre de restaurant, nous n'étions pas à l'aise (ce qui n'a jamais été le cas, même dans les restaurants 3 étoiles comme Trois Gros, Bocuse ou Georges Blanc). Le maître d'hôtel était très obséquieux, guindé et presque condescendant, le sommelier très bref et expéditif dans ses explications (alors qu'il s'agit pour nous d'un moment d'échange et de partage, mention spéciale pour le sommelier des Trois Dômes qui était très aimable et professionnel par exemple). Rien à dire sur les serveurs, rien d'exceptionnel non plus.
Cependant, évidemment la cuisine est exquise et les plats très travaillés et nous ne remettons pas du tout en cause cela.
Gros bémol à la fin, alors qu'autour de nous les différents couples ont eu droit à leur bougie sur dessert pour les anniversaires, celle de mon mari a tout simplement été oubliée alors que le restaurant me l'avait proposé et confirmé par mail. Lorsque je l'ai fait remarqué au maître d'hôtel au moment du règlement, je n'ai eu droit qu'à quelques excuses bafouillées et aucun geste commercial. Cela peut paraître être un détail mais autant dire que pour un restaurant deux étoiles de cette réputation et pour le prix payé (480€ pour deux, sans compter l'eau), cela est plus que regrettable car un restaurant étoilé ne se juge pas seulement à sa bonne cuisine, mais aussi à son souci du détail, de l'accueil client, du personnel aimable et du cadre agréable.
Bref malgré une cuisine indéniablement raffinée et goûteuse, nous ne reviendrons pas et ne le recommanderons pas car nous attendons plus d'un restaurant deux étoiles... Il vaut parfois mieux se rendre dans des restaurants 1 étoile (cités précédemment) voire non étoilés mais plus qu'excellents au niveau du rapport qualité/prix/accueil (par exemple l'Octave à Vaise)."
Vincent D,J_Molloy_67,14 août 2018,Un des meilleurs restau de Lyon,5.0,couples,25,"Un vrai restau gastronomique avec des plats débordant de créativité tout en paraissant ""simples"" (au sens où on comprend ce qu'on a dans son assiette, écueil parfois rencontré dans des restaus qui en ""font trop""). Bien sûr, c'est parfaitement exécuté et les accords mets/vins sont réussis. Le chef, particulièrement accessible, est en cuisine et passe à la fin du service. Un must à Lyon."
delphvegas,delphvegas,13 août 2018,des etoiles ...dans les yeux !,5.0,friends,2,"Quel moment de plaisir , visuel et gustatif !
dans un décor chaleureux qui nous invite à nous laisser aller à la découverte des saveurs.
un personnel qualifié et professionnel
une première fois qui en appelle une seconde"
wilfried-fr,wilfried-fr,7 août 2018,2 étoiles méritées,5.0,couples,733,"Dîner un vendredi soir pour fêter un anniversaire à deux : on est allé de surprise en surprise, aussi bien dans la présentation que dans le choix des produits.

les deux étoiles sont vraiment méritées, même si je mettrais un petit bémol sur une sauce à la mâche qui n'était pas réussie ou vraiment pas à mon goût (au choix).

les desserts (notamment les deux fraises brillantes) sont réussis mais manqueraient peut-être d'un poil plus d'audace.

>à noter une cuisson dans la cire d'abeille chaude qui se fige par la suite, particulièrement impressionnante ! 

belle carte des vins, le conseil du sommelier était bon, étonné en bien par un vin rouge des Baux de Provence (mas de la dame)"
Alexmicha,Alexmicha,5 août 2018,A quand la troisième étoile ?,5.0,family,1563,"Nous avons déjeuné fin juillet en famille, c’est toujours aussi parfait que la première fois.
Pour moi c’est la quatrième fois que nous y allions et nous retournerons à la rentrée c’est sûr, tellement c’est bon.
C’est tout simplement beau et bon !! 
Je vous le recommande les yeux fermés.
Ce restaurant mérite 3 étoiles. 
C’est le meilleur de tous les étoilés que nous avons fait. "
sylvainchar6,sylvainchar6,4 août 2018,Un grand moment,4.0,couples,6,"Décoration sobre et chaleureuse à la fois qui nous met directement à l'aise ; grand professionnalisme du personnel et quand à la cuisine c'est du grand ""art. Mérite ses 2 étoiles."
ETAD69,ETAD69,3 août 2018,Très bon niveau,5.0,couples,34,"Les 2 étoiles sont justifiées, un service sans faute, cadre moderne et clair,le chef est passé en fin de service ce qui est toujours appréciable.Un petit bémol sur les amuses bouches et les mignardises."
Jean-Luc M,519jeanlucm,31 juillet 2018,MAGNIFIQUE,5.0,couples,397,"Du grand art : un univers sobre où l’on est à l’aise ; un service de qualité présent ce qu’il faut ; un sommelier d’excellent conseil 
Et que dire de la cuisine : c’est beau ; c’est bon : les textures et assemblages sont parfaits 
Une très belle maison qui mérite ses 2 étoiles 
Nb : à souligner un chef qui prend le temps de passer à chaque table et d’échanger "
Amaury R,791amauryr,31 juillet 2018,Rien à dire,5.0,business,16,"Ce genre de lieu qu’on a le plaisir de découvrir alors qu’on ne s’y attendait pas ! Malgré un timing très serré (le notre) l’équipe a su nous faire découvrir cette carte qui est une véritable invitation à y retourner.
Gros coup de cœur pour les poissons et les desserts "
renebouz,renebouz,31 juillet 2018,Super excellence !,5.0,couples,256,"Tout est super et bien fait ! La salle est calme et discrète ! Les plats sont très très fins, raffinés , travaillés ... du grand art ! Bravo à C Roure et à son art qui est très beau et très bon ! En plus , il vient en personne vous saluer à la fin du repas !"
Le Gastronopode,cyril4560,28 juillet 2018,Effectivement du grand art,5.0,family,269,"Quand l’art se mange alors le bonheur reste éternel
Tout est beau et bon
Le service est parfait
L’endroit est chic et sobre a la japonaise
Il fait bon y être, les saveurs sont au rendez-vous, le maitre de chai au top

"
sebastienpepino,sebastienpepino,19 juillet 2018,Excellence,5.0,couples,16,"Nous avons mangé dans ce restaurant étoilé pour notre anniversaire de rencontre : ce fut parfait de la mise en bouche aux desserts et mignardises en passant par l'accord mets et vins ! Le service est impeccable , les plats sont délicieux et raffinés,  les vins sont remarquables!
Une adresse lyonnaise à recommander"
Maria K,F7268PTmariak,18 juillet 2018,Exceptionnel,5.0,solo,1,"Une expérience incroyable, des mets savoureux, un service impeccable. Je n'en attendais pas moins. Bravo"
Alain M,alainm2018,11 juillet 2018,Plaisir Gastronomique,5.0,business,12,"Un réel plaisir pour les papilles, de l'amuse bouche au dessert avec en plus le plaisir des yeux !!! Franchement excellent . Continuer à nous émerveiller!"
Bruno A,brunoall2018,10 juillet 2018,Du pur plaisir !!!,5.0,friends,3,"Un vrai plaisir gustatif du début à la fin. Et un accueil très chaleureux.
Je conseille ce restaurant aux amoureux d'une cuisine raffinée et originale"
Penelope7781,Penelope7781,9 juillet 2018,Excellent restaurant,5.0,couples,3,"C’est la troisième fois que je vais dans ce restaurant et c’est toujours le même plaisir.
Le service est parfait et l’ambiance très conviviale. La nourriture est inventive, mais sans excès. C’est une très bonne adresse."
Quentin S,QuentinS312,9 juillet 2018,De la gastronomie de haut vol,5.0,couples,88,"Rien à redire de l'amuse bouche au dessert ... Le plaisir visuel et gustatif est à chaque fois au rendez vous et chaque plat vous réveille les papilles à sa manière.
Mérite amplement sa place et ses distinctions !"
mapiange,mapiange,9 juillet 2018,Raffine et sympathique,5.0,couples,4,Service parfait non guindé. Plat excellent et présentation chic. Seul inconvénient place pour garer. Serveur r à l'écoute ainsi que le chef. Portions copieuses. Accueil sympathique
gyob,gyob,9 juillet 2018,6 *,5.0,family,9,Un vrai bonheur pour les yeux et un vrai délice pour les papilles. Nous avons passé une très bonne soirée en famille pour fêter à la fois les 70 ans des parents et le BAC pour ma fille. Je recommande cet établissement pour les amateurs ou non de la gastronomie française.
730karimb,730karimb,7 juillet 2018,Spectaculaire!,5.0,couples,27,"C’est génial! Allez-y! La qualité du service, de la nourriture, de la présentation et de la salle rendent la visite spectaculaire! Merci!!"
Vincent,Vin100lyon,3 juillet 2018,Un extraordinaire moment de plaisir !,5.0,friends,43,"Quel bonheur ! Toute ce que j'aime dans la cuisine, une expérience fantastique de A à Z et pour ne rien gâcher, un chef à l'humilité et à la gentillesse aussi grande que son formidable talent. Ne changez rien. Je vous souhaite de tout cœur que la 3ème étoile vienne couronner ce travail formidable,ce serait tellement mérité et juste."
Javh16,javh16,28 juin 2018,Excellent moment,5.0,couples,5148,"La table mérite ses 2 étoiles. Le service est également à la hauteur. Discret, pro, bien conseillé. Le menu déjeuner à 90€ est assez intéressant. Le ris et paleron de veau étaient exquis. Les fromages également. Le chef nous salue à la fin. Bravo."
philenid,philenid,27 juin 2018,De l’art !,5.0,couples,16,Il y avait longtemps que je n’avais pas été émerveillé comme cela ... Monsieur Roure est un artiste !
Alex B,240alexb,27 juin 2018,Une adresse extraordinaire !!!,5.0,family,49,"La décoration est assez neutre, presque nordique, l'accueil chaleureux mais pas compassé, le service de grande qualité. La magie de ce lieu réside avant tout dans l'assiette. Tout est juste, précis, inventif, beau et bon. Une énorme émotion culinaire parachevée par la gentillesse et la simplicité d'un chef qui tutoie la perfection. Les mises en bouches sont fabuleuses, créatives et d'un parfait équilibre. La royale de tourteau, toute en structures, magnifie ce beau produit. Le ragoût de coquillage est une ode à la mer, la cuisson de l'omble chevalier est d'une poésie incroyable, et le bœuf Wagyu, qui se suffit généralement à lui-même, est ici rendu plus sublime encore par un accompagnement époustouflant de richesse et de simplicité.
Je n'avais pas mangé de yaourt ni de gâteau de semoule dignes de ce nom avant le neuvième art (ne vous fiez pas à la simplicité du nom, l'élaboration du produit doit prendre un temps fou), et le dessert autour de la mara des bois est d'une grande subtilité.
Belle carte des vins également, mettant à l'honneur le terroir.
Merci Monsieur et Madame Roure pour ce moment magique, vous nous laisseriez presque croire que c'est tout simple de faire des choses aussi belles et structurées."
af_marathon,af_marathon,19 juin 2018,La cuisine est vraiment un art,5.0,couples,80,"Excellent restaurant, vous ne saurez pas déçu. Peu de couvert, à réserver bien en avance. Rien a ajouter de plus que ce qui est déjà écris dans les avis précédents."
moniquecortes8,moniquecortes8,18 juin 2018,"Gourmet, gourmand",5.0,family,9,"Salle agréable, ambiance moderne mais chaude. Service digne d’un étoilé. Les plats originaux, bien présentés et super bons. Ventre bien rempli en sortant, il faut prévoir une balade digestive"
Noëlle P P,no_llepp,16 juin 2018,Les papilles s’en souviendront,5.0,couples,108,"Restaurant gastronomique qui fait découvrir des saveurs étonnantes 
Salle moderne personnel agréable 
Le chef passe s’entretenir à chaque table en fin de service 
Nous avons pris le menu 4 services avec accompagnement des vins et nous n’avons pas été déçus 
"
